Time;Channel A
(ms);(mV)

1,21193404;197,85150000
1,21257404;197,85150000
1,21321404;197,85150000
1,21385404;193,45680000
1,21449404;193,45680000
1,21513404;197,85150000
1,21577404;197,85150000
1,21641404;197,85150000
1,21705404;197,85150000
1,21769404;197,85150000
1,21833404;197,85150000
1,21897404;197,85150000
1,21961404;193,45680000
1,22025404;193,45680000
1,22089404;193,45680000
1,22153404;197,85150000
1,22217404;197,85150000
1,22281404;197,85150000
1,22345404;197,85150000
1,22409404;193,45680000
1,22473404;197,85150000
1,22537404;197,85150000
1,22601404;197,85150000
1,22665404;193,45680000
1,22729404;197,85150000
1,22793404;197,85150000
1,22857404;197,85150000
1,22921404;193,45680000
1,22985404;193,45680000
1,23049404;197,85150000
1,23113404;197,85150000
1,23177404;197,85150000
1,23241404;197,85150000
1,23305404;197,85150000
1,23369404;197,85150000
1,23433404;197,85150000
1,23497404;197,85150000
1,23561404;197,85150000
1,23625404;197,85150000
1,23689404;197,85150000
1,23753404;197,85150000
1,23817404;197,85150000
1,23881404;197,85150000
1,23945404;197,85150000
1,24009404;193,45680000
1,24073404;197,85150000
1,24137404;197,85150000
1,24201404;197,85150000
1,24265404;197,85150000
1,24329404;193,45680000
1,24393404;197,85150000
1,24457404;193,45680000
1,24521404;197,85150000
1,24585404;197,85150000
1,24649404;197,85150000
1,24713404;197,85150000
1,24777404;197,85150000
1,24841404;197,85150000
1,24905404;197,85150000
1,24969404;197,85150000
1,25033404;197,85150000
1,25097404;197,85150000
1,25161404;197,85150000
1,25225404;193,45680000
1,25289404;197,85150000
1,25353404;197,85150000
1,25417404;193,45680000
1,25481404;197,85150000
1,25545404;193,45680000
1,25609404;197,85150000
1,25673404;197,85150000
1,25737404;197,85150000
1,25801404;197,85150000
1,25865404;197,85150000
1,25929404;197,85150000
1,25993404;193,45680000
1,26057404;197,85150000
1,26121404;197,85150000
1,26185404;197,85150000
1,26249404;197,85150000
1,26313404;197,85150000
1,26377404;197,85150000
1,26441404;197,85150000
1,26505404;197,85150000
1,26569404;197,85150000
1,26633404;197,85150000
1,26697404;197,85150000
1,26761404;197,85150000
1,26825404;197,85150000
1,26889404;193,45680000
1,26953404;197,85150000
1,27017404;197,85150000
1,27081404;197,85150000
1,27145404;197,85150000
1,27209404;197,85150000
1,27273404;193,45680000
1,27337404;197,85150000
1,27401404;193,45680000
1,27465404;197,85150000
1,27529404;197,85150000
1,27593404;197,85150000
1,27657404;193,45680000
1,27721404;197,85150000
1,27785404;197,85150000
1,27849404;197,85150000
1,27913404;197,85150000
1,27977404;197,85150000
1,28041404;197,85150000
1,28105404;197,85150000
1,28169404;197,85150000
1,28233404;197,85150000
1,28297404;197,85150000
1,28361404;197,85150000
1,28425404;197,85150000
1,28489404;197,85150000
1,28553404;197,85150000
1,28617404;197,85150000
1,28681404;197,85150000
1,28745404;197,85150000
1,28809404;197,85150000
1,28873404;197,85150000
1,28937404;197,85150000
1,29001404;197,85150000
1,29065404;197,85150000
1,29129404;197,85150000
1,29193404;193,45680000
1,29257404;197,85150000
1,29321404;197,85150000
1,29385404;197,85150000
1,29449404;197,85150000
1,29513404;197,85150000
1,29577404;197,85150000
1,29641404;193,45680000
1,29705404;193,45680000
1,29769404;197,85150000
1,29833404;197,85150000
1,29897404;197,85150000
1,29961404;197,85150000
1,30025404;197,85150000
1,30089404;197,85150000
1,30153404;193,45680000
1,30217404;193,45680000
1,30281404;197,85150000
1,30345404;197,85150000
1,30409404;197,85150000
1,30473404;197,85150000
1,30537404;197,85150000
1,30601404;197,85150000
1,30665404;197,85150000
1,30729404;197,85150000
1,30793404;197,85150000
1,30857404;197,85150000
1,30921404;197,85150000
1,30985404;197,85150000
1,31049404;197,85150000
1,31113404;197,85150000
1,31177404;197,85150000
1,31241404;197,85150000
1,31305404;197,85150000
1,31369404;197,85150000
1,31433404;197,85150000
1,31497404;197,85150000
1,31561404;197,85150000
1,31625404;197,85150000
1,31689404;197,85150000
1,31753404;197,85150000
1,31817404;197,85150000
1,31881404;197,85150000
1,31945404;197,85150000
1,32009404;197,85150000
1,32073404;197,85150000
1,32137404;197,85150000
1,32201404;197,85150000
1,32265404;197,85150000
1,32329404;197,85150000
1,32393404;197,85150000
1,32457404;193,45680000
1,32521404;197,85150000
1,32585404;197,85150000
1,32649404;197,85150000
1,32713404;197,85150000
1,32777404;197,85150000
1,32841404;197,85150000
1,32905404;197,85150000
1,32969404;197,85150000
1,33033404;193,45680000
1,33097404;197,85150000
1,33161404;197,85150000
1,33225404;197,85150000
1,33289404;197,85150000
1,33353404;197,85150000
1,33417404;197,85150000
1,33481404;197,85150000
1,33545404;197,85150000
1,33609404;197,85150000
1,33673404;197,85150000
1,33737404;197,85150000
1,33801404;197,85150000
1,33865404;197,85150000
1,33929404;197,85150000
1,33993404;197,85150000
1,34057404;197,85150000
1,34121404;193,45680000
1,34185404;197,85150000
1,34249404;197,85150000
1,34313404;193,45680000
1,34377404;193,45680000
1,34441404;197,85150000
1,34505404;197,85150000
1,34569404;197,85150000
1,34633404;197,85150000
1,34697404;197,85150000
1,34761404;197,85150000
1,34825404;197,85150000
1,34889404;197,85150000
1,34953404;197,85150000
1,35017404;197,85150000
1,35081404;197,85150000
1,35145404;197,85150000
1,35209404;197,85150000
1,35273404;197,85150000
1,35337404;197,85150000
1,35401404;197,85150000
1,35465404;193,45680000
1,35529404;197,85150000
1,35593404;197,85150000
1,35657404;197,85150000
1,35721404;197,85150000
1,35785404;197,85150000
1,35849404;193,45680000
1,35913404;197,85150000
1,35977404;197,85150000
1,36041404;193,45680000
1,36105404;197,85150000
1,36169404;197,85150000
1,36233404;197,85150000
1,36297404;197,85150000
1,36361404;197,85150000
1,36425404;197,85150000
1,36489404;193,45680000
1,36553404;197,85150000
1,36617404;197,85150000
1,36681404;197,85150000
1,36745404;197,85150000
1,36809404;197,85150000
1,36873404;197,85150000
1,36937404;193,45680000
1,37001404;193,45680000
1,37065404;197,85150000
1,37129404;197,85150000
1,37193404;197,85150000
1,37257404;197,85150000
1,37321404;197,85150000
1,37385404;197,85150000
1,37449404;197,85150000
1,37513404;193,45680000
1,37577404;197,85150000
1,37641404;197,85150000
1,37705404;197,85150000
1,37769404;197,85150000
1,37833404;197,85150000
1,37897404;197,85150000
1,37961404;197,85150000
1,38025404;197,85150000
1,38089404;197,85150000
1,38153404;197,85150000
1,38217404;197,85150000
1,38281404;197,85150000
1,38345404;197,85150000
1,38409404;197,85150000
1,38473404;197,85150000
1,38537404;197,85150000
1,38601404;197,85150000
1,38665404;197,85150000
1,38729404;197,85150000
1,38793404;197,85150000
1,38857404;197,85150000
1,38921404;197,85150000
1,38985404;193,45680000
1,39049404;197,85150000
1,39113404;197,85150000
1,39177404;197,85150000
1,39241404;197,85150000
1,39305404;197,85150000
1,39369404;197,85150000
1,39433404;197,85150000
1,39497404;197,85150000
1,39561404;197,85150000
1,39625404;197,85150000
1,39689404;197,85150000
1,39753404;197,85150000
1,39817404;193,45680000
1,39881404;197,85150000
1,39945404;197,85150000
1,40009404;197,85150000
1,40073404;197,85150000
1,40137404;197,85150000
1,40201404;197,85150000
1,40265404;193,45680000
1,40329404;197,85150000
1,40393404;197,85150000
1,40457404;197,85150000
1,40521404;197,85150000
1,40585404;197,85150000
1,40649404;197,85150000
1,40713404;197,85150000
1,40777404;197,85150000
1,40841404;197,85150000
1,40905404;197,85150000
1,40969404;197,85150000
1,41033404;197,85150000
1,41097404;197,85150000
1,41161404;197,85150000
1,41225404;197,85150000
1,41289404;197,85150000
1,41353404;197,85150000
1,41417404;197,85150000
1,41481404;197,85150000
1,41545404;197,85150000
1,41609404;197,85150000
1,41673404;197,85150000
1,41737404;197,85150000
1,41801404;197,85150000
1,41865404;197,85150000
1,41929404;197,85150000
1,41993404;197,85150000
1,42057404;197,85150000
1,42121404;197,85150000
1,42185404;197,85150000
1,42249404;197,85150000
1,42313404;193,45680000
1,42377404;197,85150000
1,42441404;197,85150000
1,42505404;197,85150000
1,42569404;197,85150000
1,42633404;197,85150000
1,42697404;197,85150000
1,42761404;197,85150000
1,42825404;197,85150000
1,42889404;197,85150000
1,42953404;197,85150000
1,43017404;197,85150000
1,43081404;197,85150000
1,43145404;197,85150000
1,43209404;197,85150000
1,43273404;197,85150000
1,43337404;197,85150000
1,43401404;197,85150000
1,43465404;197,85150000
1,43529404;197,85150000
1,43593404;193,45680000
1,43657404;197,85150000
1,43721404;197,85150000
1,43785404;197,85150000
1,43849404;197,85150000
1,43913404;197,85150000
1,43977404;197,85150000
1,44041404;197,85150000
1,44105404;197,85150000
1,44169404;197,85150000
1,44233404;197,85150000
1,44297404;193,45680000
1,44361404;193,45680000
1,44425404;197,85150000
1,44489404;197,85150000
1,44553404;197,85150000
1,44617404;197,85150000
1,44681404;197,85150000
1,44745404;197,85150000
1,44809404;197,85150000
1,44873404;197,85150000
1,44937404;197,85150000
1,45001404;197,85150000
1,45065404;197,85150000
1,45129404;197,85150000
1,45193404;197,85150000
1,45257404;197,85150000
1,45321404;197,85150000
1,45385404;197,85150000
1,45449404;197,85150000
1,45513404;197,85150000
1,45577404;197,85150000
1,45641404;197,85150000
1,45705404;197,85150000
1,45769404;197,85150000
1,45833404;197,85150000
1,45897404;197,85150000
1,45961404;197,85150000
1,46025404;197,85150000
1,46089404;197,85150000
1,46153404;197,85150000
1,46217404;197,85150000
1,46281404;197,85150000
1,46345404;197,85150000
1,46409404;197,85150000
1,46473404;197,85150000
1,46537404;197,85150000
1,46601404;197,85150000
1,46665404;197,85150000
1,46729404;193,45680000
1,46793404;197,85150000
1,46857404;193,45680000
1,46921404;197,85150000
1,46985404;197,85150000
1,47049404;197,85150000
1,47113404;197,85150000
1,47177404;197,85150000
1,47241404;197,85150000
1,47305404;197,85150000
1,47369404;197,85150000
1,47433404;197,85150000
1,47497404;197,85150000
1,47561404;197,85150000
1,47625404;197,85150000
1,47689404;197,85150000
1,47753404;197,85150000
1,47817404;197,85150000
1,47881404;197,85150000
1,47945404;197,85150000
1,48009404;197,85150000
1,48073404;197,85150000
1,48137404;197,85150000
1,48201404;197,85150000
1,48265404;197,85150000
1,48329404;197,85150000
1,48393404;197,85150000
1,48457404;197,85150000
1,48521404;197,85150000
1,48585404;197,85150000
1,48649404;197,85150000
1,48713404;197,85150000
1,48777404;197,85150000
1,48841404;197,85150000
1,48905404;197,85150000
1,48969404;197,85150000
1,49033404;197,85150000
1,49097404;197,85150000
1,49161404;197,85150000
1,49225404;197,85150000
1,49289404;197,85150000
1,49353404;197,85150000
1,49417404;197,85150000
1,49481404;197,85150000
1,49545404;197,85150000
1,49609404;197,85150000
1,49673404;197,85150000
1,49737404;197,85150000
1,49801404;197,85150000
1,49865404;162,67890000
1,49929404;70,36042000
1,49993404;-39,53673000
1,50057404;-140,64450000
1,50121404;-184,60640000
1,50185404;-193,39580000
1,50249404;-197,80570000
1,50313404;-197,80570000
1,50377404;-197,80570000
1,50441404;-197,80570000
1,50505404;-193,39580000
1,50569404;-197,80570000
1,50633404;-197,80570000
1,50697404;-197,80570000
1,50761404;-197,80570000
1,50825404;-197,80570000
1,50889404;-197,80570000
1,50953404;-197,80570000
1,51017404;-197,80570000
1,51081404;-197,80570000
1,51145404;-197,80570000
1,51209404;-197,80570000
1,51273404;-197,80570000
1,51337404;-197,80570000
1,51401404;-197,80570000
1,51465404;-197,80570000
1,51529404;-197,80570000
1,51593404;-197,80570000
1,51657404;-197,80570000
1,51721404;-197,80570000
1,51785404;-197,80570000
1,51849404;-197,80570000
1,51913404;-197,80570000
1,51977404;-197,80570000
1,52041404;-193,39580000
1,52105404;-197,80570000
1,52169404;-197,80570000
1,52233404;-197,80570000
1,52297404;-197,80570000
1,52361404;-197,80570000
1,52425404;-197,80570000
1,52489404;-197,80570000
1,52553404;-197,80570000
1,52617404;-197,80570000
1,52681404;-197,80570000
1,52745404;-197,80570000
1,52809404;-197,80570000
1,52873404;-197,80570000
1,52937404;-197,80570000
1,53001404;-197,80570000
1,53065404;-197,80570000
1,53129404;-197,80570000
1,53193404;-197,80570000
1,53257404;-197,80570000
1,53321404;-197,80570000
1,53385404;-197,80570000
1,53449404;-197,80570000
1,53513404;-197,80570000
1,53577404;-197,80570000
1,53641404;-197,80570000
1,53705404;-197,80570000
1,53769404;-197,80570000
1,53833404;-197,80570000
1,53897404;-197,80570000
1,53961404;-197,80570000
1,54025404;-197,80570000
1,54089404;-197,80570000
1,54153404;-197,80570000
1,54217404;-197,80570000
1,54281404;-197,80570000
1,54345404;-197,80570000
1,54409404;-197,80570000
1,54473404;-197,80570000
1,54537404;-197,80570000
1,54601404;-197,80570000
1,54665404;-197,80570000
1,54729404;-197,80570000
1,54793404;-197,80570000
1,54857404;-197,80570000
1,54921404;-197,80570000
1,54985404;-197,80570000
1,55049404;-197,80570000
1,55113404;-197,80570000
1,55177404;-197,80570000
1,55241404;-197,80570000
1,55305404;-197,80570000
1,55369404;-197,80570000
1,55433404;-197,80570000
1,55497404;-197,80570000
1,55561404;-197,80570000
1,55625404;-197,80570000
1,55689404;-197,80570000
1,55753404;-197,80570000
1,55817404;-197,80570000
1,55881404;-197,80570000
1,55945404;-197,80570000
1,56009404;-197,80570000
1,56073404;-197,80570000
1,56137404;-197,80570000
1,56201404;-197,80570000
1,56265404;-197,80570000
1,56329404;-197,80570000
1,56393404;-197,80570000
1,56457404;-197,80570000
1,56521404;-197,80570000
1,56585404;-197,80570000
1,56649404;-197,80570000
1,56713404;-197,80570000
1,56777404;-197,80570000
1,56841404;-197,80570000
1,56905404;-197,80570000
1,56969404;-197,80570000
1,57033404;-197,80570000
1,57097404;-197,80570000
1,57161404;-197,80570000
1,57225404;-197,80570000
1,57289404;-197,80570000
1,57353404;-202,20040000
1,57417404;-197,80570000
1,57481404;-197,80570000
1,57545404;-197,80570000
1,57609404;-197,80570000
1,57673404;-197,80570000
1,57737404;-197,80570000
1,57801404;-197,80570000
1,57865404;-197,80570000
1,57929404;-197,80570000
1,57993404;-197,80570000
1,58057404;-197,80570000
1,58121404;-197,80570000
1,58185404;-202,20040000
1,58249404;-197,80570000
1,58313404;-197,80570000
1,58377404;-197,80570000
1,58441404;-197,80570000
1,58505404;-197,80570000
1,58569404;-197,80570000
1,58633404;-197,80570000
1,58697404;-197,80570000
1,58761404;-197,80570000
1,58825404;-197,80570000
1,58889404;-197,80570000
1,58953404;-197,80570000
1,59017404;-197,80570000
1,59081404;-197,80570000
1,59145404;-197,80570000
1,59209404;-197,80570000
1,59273404;-197,80570000
1,59337404;-197,80570000
1,59401404;-197,80570000
1,59465404;-197,80570000
1,59529404;-197,80570000
1,59593404;-197,80570000
1,59657404;-197,80570000
1,59721404;-202,20040000
1,59785404;-197,80570000
1,59849404;-197,80570000
1,59913404;-202,20040000
1,59977404;-197,80570000
1,60041404;-197,80570000
1,60105404;-197,80570000
1,60169404;-197,80570000
1,60233404;-197,80570000
1,60297404;-197,80570000
1,60361404;-197,80570000
1,60425404;-197,80570000
1,60489404;-197,80570000
1,60553404;-197,80570000
1,60617404;-197,80570000
1,60681404;-197,80570000
1,60745404;-197,80570000
1,60809404;-197,80570000
1,60873404;-197,80570000
1,60937404;-197,80570000
1,61001404;-197,80570000
1,61065404;-197,80570000
1,61129404;-197,80570000
1,61193404;-197,80570000
1,61257404;-197,80570000
1,61321404;-197,80570000
1,61385404;-197,80570000
1,61449404;-197,80570000
1,61513404;-197,80570000
1,61577404;-197,80570000
1,61641404;-197,80570000
1,61705404;-197,80570000
1,61769404;-197,80570000
1,61833404;-197,80570000
1,61897404;-197,80570000
1,61961404;-202,20040000
1,62025404;-197,80570000
1,62089404;-197,80570000
1,62153404;-197,80570000
1,62217404;-197,80570000
1,62281404;-197,80570000
1,62345404;-197,80570000
1,62409404;-197,80570000
1,62473404;-197,80570000
1,62537404;-197,80570000
1,62601404;-197,80570000
1,62665404;-197,80570000
1,62729404;-197,80570000
1,62793404;-197,80570000
1,62857404;-197,80570000
1,62921404;-197,80570000
1,62985404;-197,80570000
1,63049404;-197,80570000
1,63113404;-197,80570000
1,63177404;-197,80570000
1,63241404;-197,80570000
1,63305404;-197,80570000
1,63369404;-197,80570000
1,63433404;-197,80570000
1,63497404;-197,80570000
1,63561404;-197,80570000
1,63625404;-197,80570000
1,63689404;-202,20040000
1,63753404;-197,80570000
1,63817404;-197,80570000
1,63881404;-197,80570000
1,63945404;-197,80570000
1,64009404;-197,80570000
1,64073404;-197,80570000
1,64137404;-197,80570000
1,64201404;-197,80570000
1,64265404;-197,80570000
1,64329404;-197,80570000
1,64393404;-197,80570000
1,64457404;-197,80570000
1,64521404;-197,80570000
1,64585404;-197,80570000
1,64649404;-197,80570000
1,64713404;-197,80570000
1,64777404;-197,80570000
1,64841404;-197,80570000
1,64905404;-197,80570000
1,64969404;-197,80570000
1,65033404;-197,80570000
1,65097404;-202,20040000
1,65161404;-197,80570000
1,65225404;-197,80570000
1,65289404;-197,80570000
1,65353404;-197,80570000
1,65417404;-197,80570000
1,65481404;-197,80570000
1,65545404;-197,80570000
1,65609404;-197,80570000
1,65673404;-197,80570000
1,65737404;-197,80570000
1,65801404;-197,80570000
1,65865404;-197,80570000
1,65929404;-197,80570000
1,65993404;-197,80570000
1,66057404;-197,80570000
1,66121404;-197,80570000
1,66185404;-197,80570000
1,66249404;-197,80570000
1,66313404;-197,80570000
1,66377404;-197,80570000
1,66441404;-197,80570000
1,66505404;-197,80570000
1,66569404;-197,80570000
1,66633404;-197,80570000
1,66697404;-197,80570000
1,66761404;-197,80570000
1,66825404;-202,20040000
1,66889404;-197,80570000
1,66953404;-197,80570000
1,67017404;-197,80570000
1,67081404;-202,20040000
1,67145404;-197,80570000
1,67209404;-197,80570000
1,67273404;-197,80570000
1,67337404;-197,80570000
1,67401404;-197,80570000
1,67465404;-197,80570000
1,67529404;-197,80570000
1,67593404;-197,80570000
1,67657404;-197,80570000
1,67721404;-197,80570000
1,67785404;-197,80570000
1,67849404;-202,20040000
1,67913404;-197,80570000
1,67977404;-202,20040000
1,68041404;-197,80570000
1,68105404;-197,80570000
1,68169404;-197,80570000
1,68233404;-197,80570000
1,68297404;-197,80570000
1,68361404;-197,80570000
1,68425404;-197,80570000
1,68489404;-197,80570000
1,68553404;-202,20040000
1,68617404;-197,80570000
1,68681404;-197,80570000
1,68745404;-197,80570000
1,68809404;-202,20040000
1,68873404;-197,80570000
1,68937404;-197,80570000
1,69001404;-197,80570000
1,69065404;-197,80570000
1,69129404;-197,80570000
1,69193404;-197,80570000
1,69257404;-197,80570000
1,69321404;-197,80570000
1,69385404;-197,80570000
1,69449404;-197,80570000
1,69513404;-197,80570000
1,69577404;-197,80570000
1,69641404;-197,80570000
1,69705404;-197,80570000
1,69769404;-197,80570000
1,69833404;-202,20040000
1,69897404;-197,80570000
1,69961404;-197,80570000
1,70025404;-202,20040000
1,70089404;-197,80570000
1,70153404;-197,80570000
1,70217404;-197,80570000
1,70281404;-197,80570000
1,70345404;-197,80570000
1,70409404;-197,80570000
1,70473404;-197,80570000
1,70537404;-197,80570000
1,70601404;-202,20040000
1,70665404;-197,80570000
1,70729404;-197,80570000
1,70793404;-197,80570000
1,70857404;-202,20040000
1,70921404;-197,80570000
1,70985404;-197,80570000
1,71049404;-197,80570000
1,71113404;-197,80570000
1,71177404;-197,80570000
1,71241404;-197,80570000
1,71305404;-197,80570000
1,71369404;-197,80570000
1,71433404;-197,80570000
1,71497404;-197,80570000
1,71561404;-197,80570000
1,71625404;-197,80570000
1,71689404;-197,80570000
1,71753404;-202,20040000
1,71817404;-197,80570000
1,71881404;-197,80570000
1,71945404;-197,80570000
1,72009404;-197,80570000
1,72073404;-197,80570000
1,72137404;-202,20040000
1,72201404;-197,80570000
1,72265404;-202,20040000
1,72329404;-197,80570000
1,72393404;-197,80570000
1,72457404;-202,20040000
1,72521404;-197,80570000
1,72585404;-197,80570000
1,72649404;-197,80570000
1,72713404;-197,80570000
1,72777404;-202,20040000
1,72841404;-197,80570000
1,72905404;-197,80570000
1,72969404;-197,80570000
1,73033404;-202,20040000
1,73097404;-197,80570000
1,73161404;-197,80570000
1,73225404;-197,80570000
1,73289404;-197,80570000
1,73353404;-197,80570000
1,73417404;-197,80570000
1,73481404;-197,80570000
1,73545404;-202,20040000
1,73609404;-197,80570000
1,73673404;-197,80570000
1,73737404;-197,80570000
1,73801404;-197,80570000
1,73865404;-197,80570000
1,73929404;-197,80570000
1,73993404;-197,80570000
1,74057404;-197,80570000
1,74121404;-197,80570000
1,74185404;-197,80570000
1,74249404;-197,80570000
1,74313404;-197,80570000
1,74377404;-197,80570000
1,74441404;-197,80570000
1,74505404;-197,80570000
1,74569404;-197,80570000
1,74633404;-197,80570000
1,74697404;-197,80570000
1,74761404;-197,80570000
1,74825404;-197,80570000
1,74889404;-197,80570000
1,74953404;-202,20040000
1,75017404;-197,80570000
1,75081404;-197,80570000
1,75145404;-197,80570000
1,75209404;-197,80570000
1,75273404;-197,80570000
1,75337404;-197,80570000
1,75401404;-197,80570000
1,75465404;-197,80570000
1,75529404;-202,20040000
1,75593404;-197,80570000
1,75657404;-197,80570000
1,75721404;-197,80570000
1,75785404;-197,80570000
1,75849404;-197,80570000
1,75913404;-197,80570000
1,75977404;-197,80570000
1,76041404;-197,80570000
1,76105404;-197,80570000
1,76169404;-197,80570000
1,76233404;-197,80570000
1,76297404;-197,80570000
1,76361404;-197,80570000
1,76425404;-197,80570000
1,76489404;-197,80570000
1,76553404;-197,80570000
1,76617404;-197,80570000
1,76681404;-197,80570000
1,76745404;-197,80570000
1,76809404;-202,20040000
1,76873404;-197,80570000
1,76937404;-197,80570000
1,77001404;-197,80570000
1,77065404;-202,20040000
1,77129404;-202,20040000
1,77193404;-197,80570000
1,77257404;-202,20040000
1,77321404;-197,80570000
1,77385404;-202,20040000
1,77449404;-197,80570000
1,77513404;-197,80570000
1,77577404;-202,20040000
1,77641404;-197,80570000
1,77705404;-197,80570000
1,77769404;-197,80570000
1,77833404;-202,20040000
1,77897404;-202,20040000
1,77961404;-197,80570000
1,78025404;-197,80570000
1,78089404;-197,80570000
1,78153404;-197,80570000
1,78217404;-197,80570000
1,78281404;-197,80570000
1,78345404;-197,80570000
1,78409404;-197,80570000
1,78473404;-197,80570000
1,78537404;-197,80570000
1,78601404;-197,80570000
1,78665404;-197,80570000
1,78729404;-197,80570000
1,78793404;-197,80570000
1,78857404;-202,20040000
1,78921404;-197,80570000
1,78985404;-197,80570000
1,79049404;-197,80570000
1,79113404;-197,80570000
1,79177404;-197,80570000
1,79241404;-197,80570000
1,79305404;-197,80570000
1,79369404;-197,80570000
1,79433404;-197,80570000
1,79497404;-197,80570000
1,79561404;-197,80570000
1,79625404;-197,80570000
1,79689404;-197,80570000
1,79753404;-197,80570000
1,79817404;-197,80570000
1,79881404;-197,80570000
1,79945404;-197,80570000
1,80009404;-197,80570000
1,80073404;-197,80570000
1,80137404;-197,80570000
1,80201404;-197,80570000
1,80265404;-197,80570000
1,80329404;-197,80570000
1,80393404;-202,20040000
1,80457404;-197,80570000
1,80521404;-197,80570000
1,80585404;-197,80570000
1,80649404;-197,80570000
1,80713404;-202,20040000
1,80777404;-197,80570000
1,80841404;-197,80570000
1,80905404;-197,80570000
1,80969404;-197,80570000
1,81033404;-197,80570000
1,81097404;-197,80570000
1,81161404;-197,80570000
1,81225404;-197,80570000
1,81289404;-197,80570000
1,81353404;-197,80570000
1,81417404;-197,80570000
1,81481404;-197,80570000
1,81545404;-197,80570000
1,81609404;-197,80570000
1,81673404;-197,80570000
1,81737404;-197,80570000
1,81801404;-197,80570000
1,81865404;-197,80570000
1,81929404;-197,80570000
1,81993404;-197,80570000
1,82057404;-197,80570000
1,82121404;-202,20040000
1,82185404;-197,80570000
1,82249404;-197,80570000
1,82313404;-197,80570000
1,82377404;-197,80570000
1,82441404;-197,80570000
1,82505404;-197,80570000
1,82569404;-197,80570000
1,82633404;-197,80570000
1,82697404;-197,80570000
1,82761404;-197,80570000
1,82825404;-197,80570000
1,82889404;-202,20040000
1,82953404;-202,20040000
1,83017404;-197,80570000
1,83081404;-202,20040000
1,83145404;-197,80570000
1,83209404;-197,80570000
1,83273404;-197,80570000
1,83337404;-202,20040000
1,83401404;-197,80570000
1,83465404;-197,80570000
1,83529404;-197,80570000
1,83593404;-197,80570000
1,83657404;-197,80570000
1,83721404;-197,80570000
1,83785404;-197,80570000
1,83849404;-197,80570000
1,83913404;-197,80570000
1,83977404;-202,20040000
1,84041404;-197,80570000
1,84105404;-197,80570000
1,84169404;-197,80570000
1,84233404;-197,80570000
1,84297404;-197,80570000
1,84361404;-197,80570000
1,84425404;-197,80570000
1,84489404;-197,80570000
1,84553404;-197,80570000
1,84617404;-197,80570000
1,84681404;-197,80570000
1,84745404;-197,80570000
1,84809404;-197,80570000
1,84873404;-197,80570000
1,84937404;-202,20040000
1,85001404;-197,80570000
1,85065404;-197,80570000
1,85129404;-197,80570000
1,85193404;-197,80570000
1,85257404;-197,80570000
1,85321404;-197,80570000
1,85385404;-197,80570000
1,85449404;-197,80570000
1,85513404;-202,20040000
1,85577404;-197,80570000
1,85641404;-197,80570000
1,85705404;-197,80570000
1,85769404;-197,80570000
1,85833404;-197,80570000
1,85897404;-197,80570000
1,85961404;-197,80570000
1,86025404;-197,80570000
1,86089404;-202,20040000
1,86153404;-197,80570000
1,86217404;-202,20040000
1,86281404;-202,20040000
1,86345404;-197,80570000
1,86409404;-202,20040000
1,86473404;-202,20040000
1,86537404;-197,80570000
1,86601404;-202,20040000
1,86665404;-197,80570000
1,86729404;-197,80570000
1,86793404;-197,80570000
1,86857404;-202,20040000
1,86921404;-202,20040000
1,86985404;-197,80570000
1,87049404;-197,80570000
1,87113404;-197,80570000
1,87177404;-197,80570000
1,87241404;-197,80570000
1,87305404;-202,20040000
1,87369404;-202,20040000
1,87433404;-202,20040000
1,87497404;-202,20040000
1,87561404;-197,80570000
1,87625404;-197,80570000
1,87689404;-202,20040000
1,87753404;-197,80570000
1,87817404;-202,20040000
1,87881404;-197,80570000
1,87945404;-197,80570000
1,88009404;-197,80570000
1,88073404;-197,80570000
1,88137404;-197,80570000
1,88201404;-197,80570000
1,88265404;-197,80570000
1,88329404;-197,80570000
1,88393404;-197,80570000
1,88457404;-197,80570000
1,88521404;-197,80570000
1,88585404;-197,80570000
1,88649404;-197,80570000
1,88713404;-197,80570000
1,88777404;-197,80570000
1,88841404;-197,80570000
1,88905404;-202,20040000
1,88969404;-202,20040000
1,89033404;-202,20040000
1,89097404;-197,80570000
1,89161404;-202,20040000
1,89225404;-197,80570000
1,89289404;-197,80570000
1,89353404;-197,80570000
1,89417404;-197,80570000
1,89481404;-197,80570000
1,89545404;-202,20040000
1,89609404;-197,80570000
1,89673404;-197,80570000
1,89737404;-197,80570000
1,89801404;-197,80570000
1,89865404;-197,80570000
1,89929404;-197,80570000
1,89993404;-202,20040000
1,90057404;-197,80570000
1,90121404;-197,80570000
1,90185404;-197,80570000
1,90249404;-197,80570000
1,90313404;-197,80570000
1,90377404;-197,80570000
1,90441404;-197,80570000
1,90505404;-202,20040000
1,90569404;-197,80570000
1,90633404;-202,20040000
1,90697404;-197,80570000
1,90761404;-202,20040000
1,90825404;-197,80570000
1,90889404;-197,80570000
1,90953404;-197,80570000
1,91017404;-197,80570000
1,91081404;-202,20040000
1,91145404;-202,20040000
1,91209404;-197,80570000
1,91273404;-202,20040000
1,91337404;-197,80570000
1,91401404;-197,80570000
1,91465404;-197,80570000
1,91529404;-197,80570000
1,91593404;-197,80570000
1,91657404;-197,80570000
1,91721404;-202,20040000
1,91785404;-197,80570000
1,91849404;-197,80570000
1,91913404;-202,20040000
1,91977404;-202,20040000
1,92041404;-197,80570000
1,92105404;-197,80570000
1,92169404;-197,80570000
